title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
雪佛兰 科帕奇 2015款 2.4L 四驱旗舰版 7座,上汽通用雪佛兰,2015-11,3.01,自动,2.4L,13.80,22.80,广州,2015款,中型,1,167马力,汽油,4690,1868,1756,,前置四驱
日产 轩逸 2018款 经典 1.6XE+ CVT领先版,东风日产,2018-04,5.63,自动,1.6L,7.60,12.20,广州,2018款,紧凑型,0,124马力,汽油,4665,1700,1505,,前置前驱
别克GL8 2014款 2.4L 舒适版,上汽通用别克,2015-06,3.06,自动,2.4L,13.00,24.70,广州,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,长安福特,2013-01,6.34,自动,1.8L,4.30,11.90,广州,2012款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
Smart smart fortwo 2012款 1.0 MHD 硬顶激情版,smart,2012-05,4.53,自动,1.0L,5.00,15.00,广州,2012款,微型,0,70马力,汽油,2695,1559,1565,,后置后驱
现代 悦动 2011款 1.6L 手动舒适型,北京现代,2013-07,8.4,手动,1.6L,3.98,10.80,广州,2011款,紧凑型,0,123马力,汽油,4543,1777,1490,,前置前驱
丰田卡罗拉 2014款 1.6L CVT GL,一汽丰田,2016-05,4.8,自动,1.6L,8.00,12.80,广州,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
日产 逍客 2016款 2.0L CVT豪华版,东风日产,2016-08,2.06,自动,2.0L,13.00,18.20,广州,2016款,紧凑型,1,150马力,汽油,4384,1837,1612,,前置前驱
长安 逸动 2015款 1.6L 自动豪华型,长安汽车,2015-03,3.44,自动,1.6L,5.10,9.60,广州,2015款,紧凑型,0,125马力,汽油,4620,1820,1490,,前置前驱
吉利GX7 2014款 1.8L 手动超值天窗版,吉利汽车,2015-07,5.41,手动,1.8L,3.70,9.80,广州,2014款,紧凑型,1,139马力,汽油,4541,1833,1700,,前置前驱
本田 杰德 2013款 1.8L 自动舒适版 5座,东风本田,2014-09,5.38,自动,1.8L,9.30,16.30,广州,2013款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,广汽丰田,2017-06,2.2,自动,2.0T,28.80,32.00,广州,2015款,中型,1,220马力,汽油,4855,1925,1720,,前置四驱
雪佛兰 景程 2011款 1.8 舒适版 AT,上汽通用雪佛兰,2011-06,5.88,自动,1.8L,3.50,15.20,广州,2011款,中型,0,143马力,汽油,4820,1807,1450,,前置前驱
现代 悦动 2011款 1.6L 自动豪华型,北京现代,2013-08,6.7,自动,1.6L,5.20,13.10,广州,2011款,紧凑型,0,123马力,汽油,4543,1777,1490,,前置前驱
大众 朗行 2013款 1.6L 自动舒适型,上汽大众,2013-11,7.28,自动,1.6L,7.48,15.30,广州,2013款,紧凑型,0,110马力,汽油,4454,1765,1460,,前置前驱
马自达8 2011款 2.3L 尊贵版,一汽马自达,2011-01,12.22,自动,2.3L,8.68,25.60,广州,2011款,MPV,0,154马力,汽油,4860,1852,1685,,前置前驱
宝骏510 2017款 1.5L 手动豪华型,上汽通用五菱,2017-08,1.24,手动,1.5L,5.10,7.60,广州,2017款,小型,1,112马力,汽油,4220,1740,1625,,前置前驱
哈弗H2 2016款 红标 1.5T 自动两驱豪华型,长城汽车,2015-11,4.07,自动,1.5T,6.00,13.30,广州,2016款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
大众 途观 2015款 1.8TSI 自动四驱豪华型,上汽大众,2015-10,9.37,自动,1.8T,15.00,30.00,广州,2015款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置四驱
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,上汽大众,2014-11,9.47,手动,1.6L,5.60,12.30,广州,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
路虎 揽胜极光 2015款 2.0T 五门智耀版,奇瑞捷豹路虎,2015-06,3.9,自动,2.0T,25.00,50.80,广州,2015款,中型,1,241马力,汽油,4355,1900,1635,,前置四驱
福特 翼虎 2013款 1.6L GTDi 四驱精英型,长安福特,2013-08,4.02,自动,1.6T,10.35,11.51,广州,2013款,紧凑型,1,177马力,汽油,4524,1838,1695,,前置四驱
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,长城汽车,2014-11,4.22,手动,1.5T,5.50,12.60,广州,2013款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
吉利 远景 2017款 1.5L 自动幸福版,吉利汽车,2016-11,4.1,自动,1.5L,4.00,7.30,广州,2017款,紧凑型,0,109马力,汽油,4590,1734,1470,,前置前驱
吉利 远景 2016款 1.5L 自动幸福版,吉利汽车,2016-05,1.95,自动,1.5L,4.50,7.30,广州,2016款,紧凑型,0,109马力,汽油,4590,1734,1470,,前置前驱
传祺GS3 2017款 150N 手动精英版,广汽乘用车,2017-12,2,手动,1.5L,5.30,8.70,广州,2017款,小型,1,114马力,汽油,4350,1825,1680,,前置前驱
雪佛兰 科帕奇 2011款 2.4 AT 7座豪华版(进口),雪佛兰(进口),2012-01,13.08,自动,2.4L,7.50,28.00,广州,2011款,中型,1,167马力,汽油,4673,1868,1756,,前置四驱
宝马1系 2008款 120i 自动挡(进口),宝马(进口),2011-05,9.21,自动,2.0L,7.50,31.30,广州,2008款,紧凑型,0,156马力,汽油,4239,1748,1421,,前置后驱
长安 悦翔V7 2015款 1.6L 自动乐享型 国V,长安汽车,2016-01,2.63,自动,1.6L,4.40,8.80,广州,2015款,紧凑型,0,124马力,汽油,4530,1745,1498,,前置前驱
大众 速腾 2017款 230TSI 自动豪华型,一汽-大众,2016-10,3.93,自动,1.4T,10.22,10.5,广州,2017款,紧凑型,0,131马力,汽油,4655,1780,1453,,前置前驱
福特 福克斯 2011款 三厢 1.8L 自动时尚型,长安福特,2011-06,13.21,自动,1.8L,3.00,13.90,广州,2011款,紧凑型,0,124马力,汽油,4480,1840,1500,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2016-10,5.28,自动,1.6L,8.80,12.80,广州,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
比亚迪F3 2014款 1.5L 自动豪华型,比亚迪,2015-03,5.55,自动,1.5L,3.50,6.90,广州,2014款,紧凑型,0,109马力,汽油,4605,1705,1490,,前置前驱
丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,广汽丰田,2015-03,1.63,自动,1.5L,6.50,9.30,广州,2015款,小型,0,107马力,汽油,4115,1700,1495,,前置前驱
丰田 雷凌 2017款 改款 185T CVT精英版,广汽丰田,2017-11,1.83,自动,1.2T,11.00,13.80,广州,2017款,紧凑型,0,116马力,汽油,4630,1775,1480,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2015-08,6.34,自动,1.5L,5.99,8.90,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,长安福特,2015-03,4.37,自动,2.0T,13.00,22.00,广州,2013款,中型,0,203马力,汽油,4860,1854,1480,,前置前驱
宝马3系 2014款 320Li 时尚型,华晨宝马,2015-01,10.28,自动,2.0T,23.80,38.90,广州,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
丰田 皇冠 2015款 2.0T 时尚版,一汽丰田,,6.74,自动,2.0T,23.80,32.00,广州,2015款,中大型,0,235马力,汽油,5020,1805,1480,,前置后驱
大众 尚酷 2011款 1.4TSI 单增压风尚版(进口),大众(进口),2014-12,6.9,自动,1.4T,13.00,25.60,广州,2011款,跑,0,122马力,汽油,4248,1810,1410,,前置前驱
江淮 瑞风S3 2014款 1.5L CVT豪华智能型,江淮汽车,2014-12,2.53,自动,1.5L,4.68,9.20,广州,2014款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
大众 高尔夫 2012款 1.6 自动舒适型,一汽-大众,2012-06,4.42,自动,1.6L,7.00,14.40,广州,2012款,紧凑型,0,105马力,汽油,4199,1786,1479,,前置前驱
别克 凯越 2011款 1.6LX-AT,上汽通用别克,2012-12,9.75,自动,1.6L,3.20,11.40,广州,2011款,紧凑型,0,110马力,汽油,4515,1725,1445,,前置前驱
北汽幻速S3 2014款 1.5L 基本型 国IV,北汽银翔,2015-02,1.84,手动,1.5L,3.50,6.70,广州,2014款,紧凑型,1,113马力,汽油,4380,1730,1720,,前置后驱
丰田 花冠 2013款 1.6L 手动卓越版,一汽丰田,2013-10,5.73,手动,1.6L,4.93,10.90,广州,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
现代 悦动 2011款 1.6L 自动豪华型,北京现代,2014-05,10.62,自动,1.6L,5.00,13.10,广州,2011款,紧凑型,0,123马力,汽油,4543,1777,1490,,前置前驱
MINI Countryman 2011款 1.6L COOPER Fun,MINI,2012-06,7.57,自动,1.6L,13.00,30.90,广州,2011款,紧凑型,1,120马力,汽油,4097,1789,1571,,前置前驱
大众 桑塔纳 2015款 1.6L 手动风尚版,上汽大众,2015-12,4.94,手动,1.6L,5.60,9.80,广州,2015款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
奥迪A3 2016款 Limousine 35 TFSI 风尚型,一汽-大众奥迪,2017-02,5.89,自动,1.4T,15.20,25.20,广州,2016款,紧凑型,0,150马力,汽油,4462,1796,1421,,前置前驱
起亚K5 2012款 2.0L 自动Premium特别版,东风悦达起亚,2013-01,7.62,自动,2.0L,8.32,23.50,广州,2012款,中型,0,162马力,汽油,4845,1830,1460,,前置前驱
长安 逸动 2015款 1.6L 手动豪华型 国V,长安汽车,2016-06,6.05,手动,1.6L,4.70,8.80,广州,2015款,紧凑型,0,125马力,汽油,4620,1820,1490,,前置前驱
大众 朗逸 2013款 1.4TSI DSG舒适版,上汽大众,2013-06,10.36,自动,1.4T,7.12,16.10,广州,2013款,紧凑型,0,131马力,汽油,4605,1765,1460,,前置前驱
宝马5系 2013款 520Li 典雅型,华晨宝马,2014-09,7.32,自动,2.0T,25.00,46.50,广州,2013款,中大型,0,184马力,汽油,5039,1860,1492,,前置后驱
MINI 2013款 1.6L ONE 限量第二款,MINI,2014-02,3.24,自动,1.6L,12.00,25.70,广州,2013款,小型,0,98马力,汽油,3723,1683,1407,,前置前驱
福特 致胜 2013款 2.3L 时尚型,长安福特,2014-11,2.97,自动,2.3L,8.00,19.50,广州,2013款,中型,0,160马力,汽油,4854,1886,1495,,前置前驱
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,长城汽车,2016-03,2.83,自动,1.5T,8.26,14.80,广州,2015款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
吉利 帝豪 2015款 三厢 1.5L 手动向上版,吉利汽车,2015-12,5.21,手动,1.5L,3.99,8.70,广州,2015款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
哈弗H2 2016款 红标 1.5T 自动两驱精英型,长城汽车,2015-07,3.86,自动,1.5T,6.00,12.70,广州,2016款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
大众 途观 2013款 1.8TSI 自动四驱豪华型,上汽大众,2013-09,13.64,自动,1.8T,13.00,30.00,广州,2013款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置四驱
吉利 博瑞 2015款 2.4L 舒适型,吉利汽车,2016-01,6.05,自动,2.4L,7.74,14.10,广州,2015款,中型,0,162马力,汽油,4956,1861,1513,,前置前驱
吉利 远景 2016款 1.5L 手动幸福版,吉利汽车,2017-01,5.15,手动,1.5L,3.50,6.40,广州,2016款,紧凑型,0,109马力,汽油,4590,1734,1470,,前置前驱
起亚 福瑞迪 2012款 1.6L MT GL 纪念版,东风悦达起亚,2014-05,10.68,手动,1.6L,3.78,10.70,广州,2012款,紧凑型,0,123马力,汽油,4530,1775,1460,,前置前驱
马自达 阿特兹 2017款 2.0L 蓝天豪华版,一汽马自达,2017-10,3.23,自动,2.0L,14.35,20.60,广州,2017款,中型,0,158马力,汽油,4870,1840,1450,,前置前驱
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,上汽通用雪佛兰,2016-07,7.14,自动,1.5T,11.50,21.20,广州,2016款,中型,0,170马力,汽油,4923,1854,1470,,前置前驱
大众 速腾 2014款 1.4TSI 自动豪华型,一汽-大众,2013-11,6.27,自动,1.4T,8.00,18.20,广州,2014款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
大众 途观 2012款 1.8TSI 自动两驱风尚版,上汽大众,2012-03,8.96,自动,1.8T,8.88,9.82,广州,2012款,紧凑型,1,160马力,汽油,4525,1809,1685,,前置前驱
奔驰E级 2017款 E 200 L 4MATIC,北京奔驰,2017-12,1.29,自动,2.0T,40.00,49.90,广州,2017款,中大型,0,184马力,汽油,5065,1860,1482,,前置四驱
雪佛兰 科鲁兹 2013款 1.8L SX AT,上汽通用雪佛兰,2013-10,8.3,自动,1.8L,5.50,16.60,广州,2013款,紧凑型,0,147马力,汽油,4598,1797,1477,,前置前驱
宝骏730 2014款 1.5L 手动标准型 7座,上汽通用五菱,2015-08,4.54,手动,1.5L,4.50,7.00,广州,2014款,MPV,0,112马力,汽油,4685,1785,1715,,前置前驱
Jeep 自由光 2017款 2.4L 领先版智能包,广汽菲克Jeep,2018-05,1.47,自动,2.4L,15.17,16.02,广州,2017款,中型,1,175马力,汽油,4649,1859,1686,,前置前驱
吉利 帝豪GS 2018款 领潮版 1.4T 自动臻尚智联型,吉利汽车,2018-04,1.88,自动,1.4T,8.76,8.99,广州,2018款,紧凑型,1,133马力,汽油,4440,1833,1573,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL-i,一汽丰田,2016-04,4.71,自动,1.6L,8.90,13.90,广州,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
本田 缤智 2017款 1.5L CVT两驱舒适型,广汽本田,2017-10,1.95,自动,1.5L,11.50,14.80,广州,2017款,小型,1,131马力,汽油,4294,1772,1605,,前置前驱
比亚迪S7 2015款 2.0T 自动尊贵型,比亚迪,2015-04,2.84,自动,2.0T,7.80,14.10,广州,2015款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
传祺GS4 2015款 200T G-DCT豪华版,广汽乘用车,2016-01,5.37,自动,1.3T,7.37,14.80,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2013-05,7,手动,1.6L,4.68,10.80,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
马自达3星骋 2013款 两厢 1.6L 自动精英型,长安马自达,2014-05,6.66,自动,1.6L,6.46,14.10,广州,2013款,紧凑型,0,107马力,汽油,4505,1755,1470,,前置前驱
长安CS35 2016款 1.6L 手动豪华型 国V,长安汽车,2016-11,7.52,手动,1.6L,4.50,9.10,广州,2016款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
传祺GA6 2015款 1.8T 自动豪华导航型,广汽乘用车,2015-04,5.85,自动,1.8T,7.00,16.30,广州,2015款,中型,0,177马力,汽油,4850,1830,1485,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2015-03,2.96,自动,1.5L,6.17,8.90,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
传祺GA6 2016款 235T 自动豪华版,广汽乘用车,2017-12,1.47,自动,1.5T,9.00,14.80,广州,2016款,中型,0,152马力,汽油,4850,1830,1485,,前置前驱
大众 速腾 2012款 1.6L 手动舒适型,一汽-大众,2013-12,4.96,手动,1.6L,7.00,15.10,广州,2012款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
大众 速腾 2012款 1.6L 手动舒适型,一汽-大众,2015-04,7.46,手动,1.6L,7.50,15.10,广州,2012款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
宝骏730 2014款 1.5L 手动舒适型 7座,上汽通用五菱,2015-10,2.93,手动,1.5L,4.50,8.10,广州,2014款,MPV,0,112马力,汽油,4685,1785,1745,,前置前驱
起亚 索兰托 2006款 3.8L 汽油舒适版(进口),起亚(进口),2007-10,18.55,自动,3.8L,4.00,32.90,广州,2006款,中型,1,266马力,汽油,4590,1862,1730,,前置四驱
宝马X3 2014款 xDrive20i X设计套装(进口),宝马(进口),2016-01,1.23,自动,2.0T,34.00,54.50,广州,2014款,中型,1,184马力,汽油,4665,1890,1690,,前置四驱
沃尔沃XC60 2016款 T5  智远版,沃尔沃亚太,2016-06,7.43,自动,2.0T,22.30,45.30,广州,2016款,中型,1,245马力,汽油,4644,1891,1713,,前置前驱
奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版,北京奔驰,2015-03,5.52,自动,2.0T,26.00,43.20,广州,2015款,中型,1,211马力,汽油,4556,1840,1689,,前置四驱
宝马5系 2014款 525Li 领先型,华晨宝马,2014-07,11.45,自动,2.0T,26.00,50.60,广州,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
大众 高尔夫 2011款 1.4TSI Cross Golf(进口),大众(进口),2014-03,6.82,自动,1.4,10.00,30.80,广州,2011款,紧凑型,0,160马力,汽油,4221,1776,1645,,前置前驱
别克 昂科威 2016款 20T 两驱精英型,上汽通用别克,2016-11,6.85,自动,1.5T,14.50,25.60,广州,2016款,中型,1,169马力,汽油,4667,1839,1660,,前置前驱
长安 睿骋 2013款 1.8T 自动尊贵型 国IV,长安汽车,2014-05,6.39,自动,1.8T,5.00,16.30,广州,2013款,中型,0,177马力,汽油,4900,1860,1500,,前置前驱
奔驰B级 2009款 B 200 时尚型(进口),奔驰(进口),2012-03,6.63,自动,2.0L,8.00,34.60,广州,2009款,紧凑型,0,136马力,汽油,4273,1777,1593,,前置前驱
别克 凯越 2013款 1.5L 手动尊享型,上汽通用别克,2014-05,4.69,手动,1.5L,4.00,11.50,广州,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
启辰T70X 2015款 2.0L 手动睿享运动版,东风启辰,2015-08,7.47,手动,2.0L,5.60,12.70,广州,2015款,紧凑型,1,144马力,汽油,4582,1840,1644,,前置前驱
日产 奇骏 2014款 2.0L CVT舒适版 2WD,东风日产,2015-10,8.92,自动,2.0L,13.00,21.40,广州,2014款,紧凑型,1,150马力,汽油,4643,1820,1725,,前置前驱
长安 睿骋 2014款 1.8T 自动精英周年版 国IV,长安汽车,2014-07,15.08,自动,1.8T,4.50,14.10,广州,2014款,中型,0,177马力,汽油,4900,1860,1500,,前置前驱
本田杰德 2016款 1.8L 自动舒适精英版 5座,东风本田,2015-07,3.9,自动,1.8L,11.20,17.10,广州,2016款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
现代 全新胜达 2013款 2.4L 自动两驱智能型,北京现代,2014-10,13.04,自动,2.4L,10.29,27.10,广州,2013款,中型,1,189马力,汽油,4725,1880,1686,,前置前驱
雪佛兰 科鲁兹 2013款 1.6L SL MT,上汽通用雪佛兰,2014-09,8.64,手动,1.6L,4.94,11.80,广州,2013款,紧凑型,0,121马力,汽油,4598,1797,1477,,前置前驱
雪佛兰 科沃兹 2018款 320 自动欣悦版,上汽通用雪佛兰,2017-11,2.65,自动,1.5L,6.50,10.80,广州,2018款,紧凑型,0,113马力,汽油,4544,1779,1467,,前置前驱
MINI Countryman 2011款 1.6L COOPER Excitement,MINI,2011-05,6.48,自动,1.6L,12.60,35.30,广州,2011款,紧凑型,1,120马力,汽油,4097,1789,1571,,前置前驱
大众迈腾 2013款 1.8TSI 领先型,一汽-大众,2013-10,5.5,自动,1.8T,11.80,23.90,广州,2013款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,上汽通用雪佛兰,2015-11,5.87,自动,2.0L,8.80,20.30,广州,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
别克 英朗 2016款 15N 自动进取型,上汽通用别克,2016-07,3.97,自动,1.5L,6.80,13.00,广州,2016款,紧凑型,0,114马力,汽油,4587,1798,1463,,前置前驱
标致307 2013款 1.6L 自动CROSS,东风标致,2015-02,2.29,自动,1.6L,4.78,4.96,广州,2013款,紧凑型,0,117马力,汽油,4249,1786,1556,,前置前驱
福特 福睿斯 2015款 1.5L 自动时尚型,长安福特,2016-01,7.28,自动,1.5L,6.00,13.00,广州,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
沃尔沃S60 2013款 T5 智雅版(进口),沃尔沃(进口),2013-05,9.62,自动,2.0T,10.00,37.20,广州,2013款,中型,0,214马力,汽油,4628,1865,1484,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2014-06,7.03,自动,1.5L,5.95,8.90,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
长安 逸动 2014款 1.6L 手动精英型,长安汽车,2014-02,8.26,手动,1.6L,3.60,8.10,广州,2014款,紧凑型,0,125马力,汽油,4620,1820,1490,,前置前驱
MG6 2014款 掀背 1.8T 自动性能版,上汽集团,2015-02,4.89,自动,1.8T,6.00,15.10,广州,2014款,紧凑型,0,160马力,汽油,4653,1827,1478,,前置前驱
宝骏730 2016款 1.5T 手动舒适型 7座,上汽通用五菱,2016-11,4.38,手动,1.5T,5.80,8.40,广州,2016款,MPV,0,150马力,汽油,4710,1785,1745,,前置前驱
吉利 帝豪 2017款 三厢百万款 1.5L 手动向上版,吉利汽车,2017-06,0.94,手动,1.5L,6.00,8.70,广州,2017款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
丰田 YARiS L 致炫 2014款 1.5GS 自动锐动版,广汽丰田,2014-02,4.89,自动,1.5L,6.50,11.80,广州,2014款,小型,0,107马力,汽油,4115,1700,1495,,前置前驱
宝马3系 2017款 320Li 时尚型,华晨宝马,2017-06,3.27,自动,2.0T,24.30,35.40,广州,2017款,中型,0,184马力,汽油,4753,1811,1455,,前置后驱
吉利GX7 2015款 运动版 2.0L 自动尊贵型,吉利汽车,2015-02,8.13,自动,2.0L,4.00,13.00,广州,2015款,紧凑型,1,141马力,汽油,4553,1833,1700,,前置前驱
江淮 瑞风S3 2014款 1.5L CVT豪华智能型,江淮汽车,2015-01,5.84,自动,1.5L,4.75,9.20,广州,2014款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
日产 轩逸 2012款 经典 1.6XE 自动舒适版,东风日产,2015-07,5.06,自动,1.6L,7.00,11.90,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
日产 天籁 2011款 2.0L XL舒适版,东风日产,2011-09,12.72,自动,2.0L,8.10,21.70,广州,2011款,中型,0,136马力,汽油,4850,1795,1475,,前置前驱
江淮 瑞风S3 2014款 1.5L CVT豪华智能型,江淮汽车,2015-09,5.6,自动,1.5L,4.75,9.20,广州,2014款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
日产 逍客 2012款 2.0XV 雷 CVT 2WD,东风日产,2013-07,8.97,自动,2.0L,7.30,19.60,广州,2012款,紧凑型,1,144马力,汽油,4315,1783,1606,,前置前驱
本田 飞度 2014款 1.5L LX CVT舒适型,广汽本田,2015-05,3.46,自动,1.5L,6.18,8.90,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
本田 凌派 2015款 1.8L 手动舒适版,广汽本田,2015-07,3.9,手动,1.8L,7.50,12.50,广州,2015款,紧凑型,0,139马力,汽油,4650,1750,1505,,前置前驱
本田CR-V 2016款 2.0L 两驱经典版,东风本田,2016-05,7.78,自动,2.0L,14.00,19.50,广州,2016款,紧凑型,1,155马力,汽油,4585,1820,1685,,前置前驱
日产 阳光 2011款 1.5XE CVT舒适版,东风日产,2013-08,5.58,自动,1.5L,4.50,10.10,广州,2011款,紧凑型,0,112马力,汽油,4426,1696,1517,,前置前驱
传祺GS4 2015款 200T 手动豪华版,广汽乘用车,2016-03,3.04,手动,1.3T,6.60,12.80,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
宝骏730 2016款 1.5L 手动舒适型 7座,上汽通用五菱,2016-11,1.02,手动,1.5L,5.50,7.60,广州,2016款,MPV,0,112马力,汽油,4710,1785,1745,,前置前驱
本田 雅阁 2011款 2.0L EX,广汽本田,2011-11,5,自动,2.0L,9.50,22.00,广州,2011款,中型,0,156马力,汽油,4960,1845,1480,,前置前驱
大众 桑塔纳 2015款 1.6L 手动舒适版,上汽大众,2014-12,2.63,手动,1.6L,6.00,11.30,广州,2015款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
大众 高尔夫 2012款 1.4TSI 自动舒适型,一汽-大众,2013-08,8.77,自动,1.4T,8.00,15.70,广州,2012款,紧凑型,0,131马力,汽油,4199,1786,1479,,前置前驱
大众 捷达 2015款 质惠版 1.6L 自动舒适型,一汽-大众,2016-01,6.43,自动,1.6L,6.80,11.50,广州,2015款,紧凑型,0,110马力,汽油,4487,1706,1470,,前置前驱
本田 锋范经典 2012款 1.5L 自动精英版,广汽本田,2013-06,9.36,自动,1.5L,6.00,11.90,广州,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
奔驰C级 2015款 改款 C 200 L 运动型,北京奔驰,2015-11,3.75,自动,2.0T,28.00,38.40,广州,2015款,中型,0,184马力,汽油,4783,1810,1442,,前置后驱
宝马5系 2014款 525Li 豪华设计套装,华晨宝马,2015-04,6.21,自动,2.0T,32.00,54.20,广州,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2017-03,6.47,自动,1.6L,8.60,12.80,广州,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
福特 福睿斯 2015款 1.5L 自动时尚型,长安福特,2016-04,2.66,自动,1.5L,6.80,13.00,广州,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2015-11,3.87,手动,1.4L,4.50,8.50,广州,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
启辰R50 2013款 1.6L 手动时尚版,东风启辰,2014-09,9.06,手动,1.6L,2.90,7.50,广州,2013款,紧凑型,0,117马力,汽油,4280,1695,1535,,前置前驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2014-08,3.9,自动,1.5L,5.00,11.10,广州,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
奥迪Q5 2013款 40 TFSI 技术型,一汽-大众奥迪,2013-12,9.29,自动,2.0T,19.00,46.40,广州,2013款,中型,1,211马力,汽油,4629,1898,1655,,前置四驱
纳智捷 优6 SUV 2015款 1.8T 时尚升级型,东风裕隆,2015-09,2.27,自动,1.8T,7.20,16.30,广州,2015款,紧凑型,1,180马力,汽油,4625,1825,1620,,前置前驱
日产NV200 2011款 1.6L 223座 尊雅型,郑州日产,2012-04,16.69,手动,1.6L,4.58,11.70,广州,2011款,MPV,0,113马力,汽油,4400,1695,1847,,前置前驱
现代 索纳塔八 2013款 2.4L 自动豪华版 国IV,北京现代,2014-07,5.92,自动,2.4L,9.50,22.80,广州,2013款,中型,0,180马力,汽油,4820,1835,1475,,前置前驱
马自达3星骋 2015款 两厢 1.6L 自动精英型,长安马自达,2014-10,5.03,自动,1.6L,6.60,12.00,广州,2015款,紧凑型,0,107马力,汽油,4505,1755,1470,,前置前驱
大众 高尔夫 2015款 1.4TSI 自动R-Line,一汽-大众,2015-10,4.26,自动,1.4T,11.40,18.70,广州,2015款,紧凑型,0,150马力,汽油,4255,1799,1452,,前置前驱
雪佛兰 科鲁兹 2011款 1.8L SE AT,上汽通用雪佛兰,2011-01,12.77,自动,1.8L,3.50,14.90,广州,2011款,紧凑型,0,147马力,汽油,4598,1797,1477,,前置前驱
