title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2015-11,5.15,手动,1.4L,3.90,8.50,上海,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
日产 轩逸 2016款 经典 1.6XE 自动领先版,东风日产,2017-07,2.84,自动,1.6L,7.50,12.20,上海,2016款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,长安福特,2017-03,5.14,自动,1.5T,13.00,20.60,上海,2013款,中型,0,181马力,汽油,4860,1854,1480,,前置前驱
大众 朗行 2015款 1.6L 自动舒适版,上汽大众,2015-12,3.5,自动,1.6L,8.55,15.20,上海,2015款,紧凑型,0,110马力,汽油,4445,1765,1485,,前置前驱
别克 英朗 2013款 GT 1.6L 自动时尚版,上汽通用别克,2014-08,3.79,自动,1.6L,6.20,16.60,上海,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
奔驰GLK级 2015款 GLK 260 4MATIC 时尚型 极致版,北京奔驰,2015-06,7.06,自动,2.0T,25.00,46.50,上海,2015款,中型,1,211马力,汽油,4556,1840,1689,,前置四驱
宝马1系 2015款 120i 领先型(进口),宝马(进口),2016-04,0.95,自动,1.6T,18.80,31.70,上海,2015款,紧凑型,0,177马力,汽油,4341,1765,1458,,前置后驱
宝马5系 2014款 525Li 豪华设计套装,华晨宝马,2015-02,4.44,自动,2.0T,29.00,54.20,上海,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
哈弗H1 2015款 1.5L 手动都市型,长城汽车,2015-11,3.58,手动,1.5L,3.66,7.50,上海,2015款,小型,1,106马力,汽油,3898,1729,1621,,前置前驱
宝马5系 2014款 525Li 领先型,华晨宝马,2014-11,4.76,自动,2.0T,26.80,50.60,上海,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,上汽大众,2013-08,10.65,手动,1.6L,5.00,12.30,上海,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
大众 凌渡 2015款 230TSI DSG风尚版,上汽大众,2015-09,3.11,自动,1.4T,11.00,17.40,上海,2015款,紧凑型,0,131马力,汽油,4598,1826,1425,,前置前驱
本田 歌诗图 2014款 3.0L AWD尊贵版,广汽本田,2014-05,4.36,自动,3.0L,16.00,35.80,上海,2014款,中型,0,262马力,汽油,4995,1900,1560,,前置四驱
大众 高尔夫 2012款 1.4TSI 自动舒适型,一汽-大众,2013-03,5.64,自动,1.4T,6.80,15.70,上海,2012款,紧凑型,0,131马力,汽油,4199,1786,1479,,前置前驱
奥迪A4L 2015款 45 TFSI quattro个性运动型,一汽-大众奥迪,2015-09,4.8,自动,2.0T,21.00,38.30,上海,2015款,中型,0,224马力,汽油,4761,1826,1439,,前置四驱
大众 高尔夫 2015款 1.6L 自动舒适型,一汽-大众,2015-10,2.83,自动,1.6L,8.70,15.70,上海,2015款,紧凑型,0,110马力,汽油,4255,1799,1452,,前置前驱
大众 辉昂 2018款 380TSI 两驱商务版,上汽大众,2017-12,2.19,自动,2.0T,25.00,37.90,上海,2018款,中大型,0,224马力,汽油,5074,1893,1489,,前置前驱
标致308 2014款 乐享版 经典 1.6L 手动优尚型,东风标致,2015-05,4.6,手动,1.6L,5.00,11.50,上海,2014款,紧凑型,0,117马力,汽油,4558,1805,1505,,前置前驱
比亚迪S6 2011款 2.0L 手动尊贵型,比亚迪,2012-02,9.47,手动,2.0L,2.85,11.70,上海,2011款,中型,1,140马力,汽油,4810,1855,1680,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,上汽通用雪佛兰,2014-09,7.44,自动,2.0L,8.00,18.40,上海,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,长安福特,2014-09,1.88,自动,1.6T,12.00,23.60,上海,2013款,紧凑型,1,177马力,汽油,4524,1838,1685,,前置前驱
别克 英朗 2013款 GT 1.6L 手动进取版,上汽通用别克,2013-07,6.2,手动,1.6L,5.90,14.90,上海,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
比亚迪 速锐 2014款 1.5L 手动豪华型,比亚迪,2013-10,3.2,手动,1.5L,3.20,7.90,上海,2014款,紧凑型,0,109马力,汽油,4680,1765,1490,,前置前驱
斯柯达 昕锐 2013款 1.6L 手动智选型,上汽斯柯达,2014-01,5.03,手动,1.6L,5.00,10.40,上海,2013款,紧凑型,0,110马力,汽油,4501,1706,1469,,前置前驱
起亚K2 2012款 三厢 1.6L AT Premium纪念版,东风悦达起亚,2013-05,2.59,自动,1.6L,4.00,10.80,上海,2012款,小型,0,123马力,汽油,4370,1700,1460,,前置前驱
长安 逸动 2013款 1.6L 手动尊贵型 国V,长安汽车,2013-12,4.5,手动,1.6L,3.60,9.40,上海,2013款,紧凑型,0,125马力,汽油,4620,1820,1490,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2015-06,11.66,自动,2.4L,11.00,22.70,上海,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
日产 骐达 2008款 1.6L 自动智能型,东风日产,2010-08,10.16,自动,1.6L,4.50,13.80,上海,2008款,紧凑型,0,109马力,汽油,4250,1695,1535,,前置前驱
斯柯达 明锐 2014款 1.6L 自动逸杰版,上汽斯柯达,2014-07,5.83,自动,1.6L,5.50,15.00,上海,2014款,紧凑型,0,105马力,汽油,4569,1769,1462,,前置前驱
大众POLO 2011款 1.6L 自动致尚版,上汽大众,2011-06,4.3,自动,1.6L,4.90,12.10,上海,2011款,小型,0,105马力,汽油,3970,1682,1462,,前置前驱
大众 朗逸 2011款 1.6L 手动品悠版,上汽大众,2012-06,6.26,手动,1.6L,4.30,12.20,上海,2011款,紧凑型,0,105马力,汽油,4608,1743,1465,,前置前驱
大众 高尔夫 2015款 1.4TSI 自动豪华型,一汽-大众,2015-09,6.45,自动,1.4T,9.38,18.00,上海,2015款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
现代 朗动 2015款 1.6L 自动时尚型,北京现代,2014-12,3.3,自动,1.6L,6.10,12.60,上海,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
比亚迪 秦 2015款 1.5T 双冠旗舰Plus版,比亚迪,2015-06,1.52,自动,1.5T,8.30,23.90,上海,2015款,紧凑型,0,154马力,插电式混合动力,4740,1770,1480,,前置前驱
大众 朗逸 2013款 改款 1.4TSI 手动舒适版,上汽大众,2014-04,5.55,手动,1.4T,6.80,14.50,上海,2013款,紧凑型,0,131马力,汽油,4605,1765,1460,,前置前驱
起亚K3 2015款 1.6L 自动GLS,东风悦达起亚,2015-12,4.62,自动,1.6L,8.00,13.50,上海,2015款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
雷克萨斯NX 2015款 200t 全驱 锋尚版,雷克萨斯,2016-02,6.8,自动,2.0T,26.70,43.20,上海,2015款,中型,1,238马力,汽油,4630,1845,1645,,前置四驱
现代ix35 2012款 2.0L 自动两驱精英版GLS,北京现代,2013-04,6.71,自动,2.0L,8.50,21.30,上海,2012款,紧凑型,1,165马力,汽油,4420,1820,1690,,前置前驱
雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,上汽通用雪佛兰,2012-10,9.74,自动,2.0L,7.50,19.50,上海,2012款,中型,0,147马力,汽油,4869,1854,1472,,前置前驱
吉利 远景SUV 2016款 1.3T CVT豪华型,吉利汽车,2017-10,0.84,自动,1.3T,7.10,10.30,上海,2016款,紧凑型,1,133马力,汽油,4500,1834,1707,,前置前驱
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,长安福特,2013-05,4.59,自动,1.8L,5.00,13.40,上海,2013款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
大众 高尔夫 2014款 1.4TSI 自动舒适型,一汽-大众,2013-03,5.37,自动,1.4T,8.00,16.80,上海,2014款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
日产奇骏 2015款 2.5L CVT领先MAX版 4WD,东风日产,2016-01,1.3,自动,2.5L,16.50,25.50,上海,2015款,紧凑型,1,186马力,汽油,4643,1820,1724,,前置四驱
东南DX7 2015款 1.5T 自动尊贵型,东南汽车,2015-12,6.19,自动,1.5T,7.50,15.20,上海,2015款,紧凑型,1,156马力,汽油,4530,1900,1700,,前置前驱
本田 锋范经典 2012款 1.5L 手动精英版,广汽本田,2013-08,7.83,手动,1.5L,4.10,10.80,上海,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
大众 夏朗 2012款 2.0TSI 标配型 欧IV(进口),大众(进口),2012-09,9.08,自动,2.0T,11.50,34.10,上海,2012款,MPV,0,200马力,汽油,4854,1904,1740,,前置前驱
斯巴鲁 森林人 2013款 2.5i 自动尊贵版,斯巴鲁,2014-09,12.4,自动,2.5L,13.00,32.30,上海,2013款,紧凑型,1,171马力,汽油,4595,1810,1735,,前置四驱
东南DX7 2015款 1.5T 自动豪华型,东南汽车,2015-11,2.76,自动,1.5T,7.20,14.10,上海,2015款,紧凑型,1,156马力,汽油,4530,1900,1700,,前置前驱
宝马X1 2012款 sDrive18i 时尚型,华晨宝马,2012-07,7.26,自动,2.0L,12.00,30.60,上海,2012款,紧凑型,1,150马力,汽油,4469,1798,1583,,前置后驱
宝马X6 2011款 xDrive35i(进口),宝马(进口),2012-08,13.22,自动,3.0T,30.00,114.50,上海,2011款,中大型,1,306马力,汽油,4877,1983,1690,,前置四驱
凯迪拉克SRX 2012款 3.0L 精英型(进口),凯迪拉克(进口),2011-12,7.77,自动,3.0L,15.00,51.00,上海,2012款,中型,1,271马力,汽油,4851,1910,1663,,前置前驱
奥迪A4L 2012款 2.0 TFSI 自动技术型,一汽-大众奥迪,2012-07,5.8,自动,2.0T,12.77,40.10,上海,2012款,中型,0,180马力,汽油,4763,1826,1426,,前置前驱
DS 6 2014款 1.6T 豪华版THP160,长安标致雪铁龙,2015-11,4.88,自动,1.6T,10.34,25.00,上海,2014款,紧凑型,1,167马力,汽油,4553,1858,1610,,前置前驱
丰田 汉兰达 2012款 2.7L 两驱7座精英版,广汽丰田,2016-04,5.1,自动,2.7L,16.50,28.50,上海,2012款,中型,1,188马力,汽油,4795,1910,1730,,前置前驱
宝马3系 2011款 320i 豪华型,华晨宝马,2011-11,4.2,自动,2.0L,9.00,41.60,上海,2011款,中型,0,152马力,汽油,4531,1817,1421,,前置后驱
本田 思域 2016款 220TURBO 手动豪华版,东风本田,2018-03,1.7,手动,1.5T,11.66,14.10,上海,2016款,紧凑型,0,177马力,汽油,4649,1800,1416,,前置前驱
现代ix35 2012款 2.0L 自动两驱精英版GLS,北京现代,2013-04,13.38,自动,2.0L,7.80,21.30,上海,2012款,紧凑型,1,165马力,汽油,4420,1820,1690,,前置前驱
福特 福克斯 2012款 两厢经典 1.8L 手动时尚型,长安福特,2013-02,9.98,手动,1.8L,5.00,12.20,上海,2012款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
现代ix35 2012款 2.0L 自动两驱精英版GLS,北京现代,2012-11,4.5,自动,2.0L,8.00,21.30,上海,2012款,紧凑型,1,165马力,汽油,4420,1820,1690,,前置前驱
本田 奥德赛 2015款 改款 2.4L 智享版,广汽本田,2016-04,4.4,自动,2.4L,22.00,29.00,上海,2015款,MPV,0,186马力,汽油,4845,1805,1695,,前置前驱
现代 朗动 2015款 1.6L 自动领先型,北京现代,2014-11,5.17,自动,1.6L,7.30,13.90,上海,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
雪铁龙C4L 2013款 1.8L 手动劲享版,东风雪铁龙,2013-12,5.68,手动,1.8L,5.70,14.30,上海,2013款,紧凑型,0,139马力,汽油,4620,1780,1498,,前置前驱
本田 雅阁 2013款 2.0L SE,广汽本田,2013-06,8,自动,2.0L,10.00,22.00,上海,2013款,中型,0,156马力,汽油,4960,1860,1480,,前置前驱
福特 翼搏 2013款 1.5L 自动尊贵型,长安福特,2015-04,3.61,自动,1.5L,6.20,13.90,上海,2013款,小型,1,110马力,汽油,4280,1785,1658,,前置前驱
大众 途观 2010款 2.0TSI 自动四驱旗舰导航版,上汽大众,2011-09,12.42,自动,2.0T,9.20,33.60,上海,2010款,紧凑型,1,200马力,汽油,4525,1809,1685,,前置四驱
吉利 帝豪 2015款 三厢 1.5L CVT向上版,吉利汽车,2016-08,1.41,自动,1.5L,6.00,9.90,上海,2015款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
雪铁龙C4L 2013款 1.6THP 自动劲智版,东风雪铁龙,2013-06,4.23,自动,1.6T,6.00,18.40,上海,2013款,紧凑型,0,163马力,汽油,4620,1780,1498,,前置前驱
标致308 2012款 1.6L 罗兰·加洛斯版,东风标致,2013-05,3.36,自动,1.6L,3.60,13.70,上海,2012款,紧凑型,0,106马力,汽油,4558,1805,1505,,前置前驱
本田 凌派 2013款 1.8L 自动旗舰版,广汽本田,2013-09,5.64,自动,1.8L,8.50,16.30,上海,2013款,紧凑型,0,139马力,汽油,4650,1750,1505,,前置前驱
日产 骐达 2011款 1.6L CVT智能型,东风日产,2013-10,5.04,自动,1.6L,6.00,13.60,上海,2011款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
雷克萨斯ES 2014款 250 精英版,雷克萨斯,2015-06,2.53,自动,2.5L,30.00,39.00,上海,2014款,中大型,0,184马力,汽油,4900,1820,1450,,前置前驱
福特 蒙迪欧 2017款 EcoBoost 200 时尚型,长安福特,2017-05,3.22,自动,2.0T,15.50,22.30,上海,2017款,中型,0,204马力,汽油,4873,1852,1470,,前置前驱
铃木 天语 SX4 2013款 酷锐 1.6L 自动运动型,长安铃木,2013-10,3.72,自动,1.6L,4.80,12.90,上海,2013款,紧凑型,0,109马力,汽油,4135,1755,1605,,前置前驱
大众 宝来 2016款 1.6L 手动舒适型,一汽-大众,2017-01,4.98,手动,1.6L,6.80,13.00,上海,2016款,紧凑型,0,110马力,汽油,4562,1793,1468,,前置前驱
雷诺 科雷傲 2009款 2.5L 四驱豪华型(进口),雷诺(进口),2010-12,10.62,自动,2.5L,7.00,31.00,上海,2009款,紧凑型,1,171马力,汽油,4520,1865,1715,,前置四驱
奥迪Q5 2013款 40 TFSI 进取型,一汽-大众奥迪,2014-07,4.02,自动,2.0T,22.00,41.60,上海,2013款,中型,1,211马力,汽油,4629,1898,1655,,前置四驱
奥迪A6L 2012款 TFSI 标准型,一汽-大众奥迪,2014-02,3.27,自动,2.0T,23.00,44.50,上海,2012款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
本田 思域 2012款 1.8L 自动豪华版,东风本田,2012-01,8.53,自动,1.8L,7.00,17.10,上海,2012款,紧凑型,0,141马力,汽油,4535,1755,1450,,前置前驱
斯柯达 晶锐 2009款 1.4L 自动晶致版,上汽斯柯达,2010-07,9.05,自动,1.4L,3.00,10.20,上海,2009款,小型,0,86马力,汽油,3992,1642,1500,,前置前驱
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,上汽通用别克,2014-05,5.83,自动,1.4T,7.00,17.40,上海,2014款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
大众 帕萨特 2013款 1.8TSI DSG尊荣版,上汽大众,2013-11,6.22,自动,1.8T,9.90,23.80,上海,2013款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
日产 天籁 2011款 2.5L XL领先版,东风日产,2011-05,9.1,自动,2.5L,8.40,24.40,上海,2011款,中型,0,185马力,汽油,4850,1795,1475,,前置前驱
奥迪Q5 2012款 2.0TFSI 技术型,一汽-大众奥迪,2012-12,6.88,自动,2.0T,20.00,46.40,上海,2012款,中型,1,211马力,汽油,4629,1880,1653,,前置四驱
东南DX7 2015款 1.5T 手动豪华型,东南汽车,2015-11,4.37,手动,1.5T,6.30,13.00,上海,2015款,紧凑型,1,156马力,汽油,4530,1900,1700,,前置前驱
本田 凌派 2015款 1.8L 手动豪华版,广汽本田,2015-07,2.18,手动,1.8L,7.00,13.50,上海,2015款,紧凑型,0,139马力,汽油,4650,1750,1505,,前置前驱
斯柯达 明锐 2015款 1.6L 自动逸杰版,上汽斯柯达,2015-10,2.28,自动,1.6L,8.00,15.40,上海,2015款,紧凑型,0,110马力,汽油,4659,1814,1460,,前置前驱
本田奥德赛 2013款 2.4L 豪华版,广汽本田,2012-08,5.8,自动,2.4L,12.00,27.90,上海,2013款,MPV,0,181马力,汽油,4810,1802,1570,,前置前驱
奥迪Q5 2016款 40 TFSI 技术型,一汽-大众奥迪,2017-01,4.76,自动,2.0T,26.68,46.40,上海,2016款,中型,1,224马力,汽油,4629,1898,1655,,前置四驱
奔驰GLA级 2016款 GLA 220 4MATIC 时尚型,北京奔驰,2017-01,1.03,自动,2.0T,24.00,34.70,上海,2016款,紧凑型,1,184马力,汽油,4431,1804,1535,,前置四驱
别克 英朗 2014款 XT 1.6L 自动时尚版,上汽通用别克,2015-01,3.81,自动,1.6L,6.50,16.30,上海,2014款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
宝马X4 2014款 xDrive20i X设计套装(进口),宝马(进口),2015-12,3.53,自动,2.0T,35.00,53.20,上海,2014款,中型,1,184马力,汽油,4683,1890,1636,,前置四驱
奔驰GLK级 2011款 GLK 300 4MATIC 豪华型(进口),奔驰(进口),2011-05,9.45,自动,3.0L,16.50,67.10,上海,2011款,中型,1,231马力,汽油,4528,1840,1691,,前置四驱
别克 君威 2014款 1.6T 时尚技术型,上汽通用别克,2014-01,5.25,自动,1.6T,9.50,21.70,上海,2014款,中型,0,184马力,汽油,4843,1856,1484,,前置前驱
丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,广汽丰田,2014-01,6.65,自动,2.0L,10.38,19.50,上海,2012款,中型,0,150马力,汽油,4825,1825,1480,,前置前驱
沃尔沃XC60 2015款 T5 AWD 智远版,沃尔沃亚太,2015-06,2.71,自动,2.0T,21.50,47.70,上海,2015款,中型,1,214马力,汽油,4644,1891,1713,,前置四驱
奥迪Q5 2011款 2.0TFSI 技术型,一汽-大众奥迪,2011-10,12.62,自动,2.0T,13.50,46.00,上海,2011款,中型,1,211马力,汽油,4629,1880,1653,,前置四驱
奥迪A6L 2014款 30 FSI 舒适型,一汽-大众奥迪,2015-02,9.09,自动,2.5L,25.10,50.90,上海,2014款,中大型,0,190马力,汽油,5015,1874,1455,,前置前驱
福特 福克斯 2015款 两厢 1.6L 自动风尚型,长安福特,2015-08,3.86,自动,1.6L,8.00,14.80,上海,2015款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
起亚 智跑 2014款 2.0L 自动两驱版GLS,东风悦达起亚,2014-03,6.33,自动,2.0L,9.50,20.90,上海,2014款,紧凑型,1,165马力,汽油,4440,1855,1660,,前置前驱
Jeep 指南者 2013款 2.0L 两驱运动版(进口),Jeep(进口),2013-12,10.66,自动,2.0L,10.50,24.10,上海,2013款,紧凑型,1,156马力,汽油,4448,1812,1663,,前置前驱
大众 桑塔纳 2015款 1.6L 手动风尚版,上汽大众,2015-11,13.69,手动,1.6L,4.10,9.80,上海,2015款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
双龙 柯兰多 2015款 2.0L 两驱自动致享版,双龙汽车,2016-05,2.68,自动,2.0L,8.40,18.40,上海,2015款,紧凑型,1,149马力,汽油,4410,1830,1710,,前置前驱
现代 名图 2016款 1.8L 自动智能型GLS,北京现代,2016-06,3.86,自动,1.8L,10.00,16.30,上海,2016款,中型,0,143马力,汽油,4710,1820,1470,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2015-01,6.91,自动,1.6L,5.80,15.60,上海,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
大众POLO 2016款 1.6L 自动舒适型,上汽大众,2018-01,1.32,自动,1.6L,8.00,11.30,上海,2016款,小型,0,110马力,汽油,3970,1682,1462,,前置前驱
奔驰GLK级 2011款 GLK 300 4MATIC 动感型(进口),奔驰(进口),2011-11,8.35,自动,3.0L,17.00,48.60,上海,2011款,中型,1,231马力,汽油,4528,1840,1691,,前置四驱
大众POLO 2016款 1.6L 自动豪华型,上汽大众,2016-10,4.17,自动,1.6L,7.50,12.60,上海,2016款,小型,0,110马力,汽油,3970,1682,1462,,前置前驱
中华V5 2014款 1.5T 自动两驱运动型,华晨中华,2015-04,2.95,自动,1.5T,5.50,11.90,上海,2014款,紧凑型,1,150马力,汽油,4420,1800,1627,,前置前驱
奔驰GLA级 2015款 GLA 260 4MATIC 运动型,北京奔驰,2016-05,3.21,自动,2.0T,26.00,43.20,上海,2015款,紧凑型,1,211马力,汽油,4452,1804,1535,,前置四驱
大众 朗逸 2013款 1.6L 手动舒适版,上汽大众,2013-10,6.78,手动,1.6L,5.80,13.70,上海,2013款,紧凑型,0,105马力,汽油,4605,1765,1460,,前置前驱
马自达6 2008款 2.0L 自动时尚型,一汽马自达,2010-06,7.64,自动,2.0L,5.50,19.50,上海,2008款,中型,0,146马力,汽油,4670,1780,1435,,前置前驱
别克 英朗 2013款 GT 1.6L 自动时尚版,上汽通用别克,2015-05,8.15,自动,1.6L,5.51,16.60,上海,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
MINI Clubman 2007款 1.6L COOPER Fun,MINI,2010-03,5.8,自动,1.6L,7.50,32.50,上海,2007款,小型,0,120马力,汽油,3937,1683,1426,,前置前驱
别克 英朗 2013款 GT 1.6L 自动时尚版,上汽通用别克,,1.85,自动,1.6L,5.50,16.60,上海,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,上汽通用雪佛兰,2015-08,5.15,自动,2.0L,9.00,20.30,上海,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
丰田 YARiS L 致炫 2014款 1.5G 自动炫动版,广汽丰田,2014-10,3.93,自动,1.5L,5.10,10.20,上海,2014款,小型,0,107马力,汽油,4115,1700,1495,,前置前驱
陆风X7 2015款 2.0T 全景尊贵版,陆风汽车,2017-10,2.62,自动,2.0T,8.50,15.20,上海,2015款,紧凑型,1,190马力,汽油,4420,1910,1630,,前置前驱
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,长安福特,2013-06,12.99,自动,1.6T,8.70,23.60,上海,2013款,紧凑型,1,177马力,汽油,4524,1838,1685,,前置前驱
大众 高尔夫 2011款 1.4TSI 自动舒适型,一汽-大众,2011-05,6.68,自动,1.4T,6.60,16.30,上海,2011款,紧凑型,0,131马力,汽油,4199,1786,1479,,前置前驱
大众CC 2016款 1.8TSI 豪华型,一汽-大众,2017-10,2.03,自动,1.8T,20.00,29.20,上海,2016款,中型,0,160马力,汽油,4812,1855,1417,,前置前驱
大众 速腾 2011款 1.8TSI 自动冠军版,一汽-大众,2011-11,14.85,自动,1.8T,5.00,20.10,上海,2011款,紧凑型,0,160马力,汽油,4544,1760,1461,,前置前驱
雪铁龙 C4世嘉 2016款 1.6L 手动豪华型,东风雪铁龙,2016-11,2.38,手动,1.6L,6.00,11.70,上海,2016款,紧凑型,0,117马力,汽油,4588,1800,1496,,前置前驱
别克 昂科拉 2013款 1.4T 手动两驱进取型,上汽通用别克,2013-07,8.43,手动,1.4T,5.50,16.30,上海,2013款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
别克 君威 2012款 2.0L 舒适版,上汽通用别克,2013-07,5.88,自动,2.0L,7.00,20.20,上海,2012款,中型,0,147马力,汽油,4830,1856,1484,,前置前驱
宝马5系 2013款 525Li 豪华型,华晨宝马,2013-01,12.57,自动,2.0T,23.00,53.70,上海,2013款,中大型,0,218马力,汽油,5039,1860,1492,,前置后驱
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,上汽通用别克,2014-08,4.04,自动,1.4T,7.10,17.40,上海,2014款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
起亚K3 2015款 1.6L 自动GL,东风悦达起亚,2015-12,5.84,自动,1.6L,6.77,12.20,上海,2015款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
奔驰GLK级 2011款 GLK 300 4MATIC 动感型(进口),奔驰(进口),2011-08,8.91,自动,3.0L,15.00,48.60,上海,2011款,中型,1,231马力,汽油,4528,1840,1691,,前置四驱
大众 速腾 2013款 2.0TSI GLI,一汽-大众,2014-06,10.57,自动,2.0T,10.00,24.50,上海,2013款,紧凑型,0,200马力,汽油,4644,1778,1482,,前置前驱
宝马X1 2012款 sDrive18i豪华型(进口),宝马(进口),2013-01,2.41,自动,2.0L,12.90,39.80,上海,2012款,紧凑型,1,150马力,汽油,4454,1798,1545,,前置后驱
别克 英朗 2012款 XT 1.6L 自动时尚版,上汽通用别克,2012-01,5.3,自动,1.6L,4.50,16.30,上海,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
众泰Z700 2016款 1.8T DCT尊贵型,众泰汽车,2016-08,2.88,自动,1.8T,6.50,15.10,上海,2016款,中大型,0,177马力,汽油,5020,1877,1469,,前置前驱
大众 朗逸 2013款 1.4TSI 手动舒适版,上汽大众,2012-12,7.24,手动,1.4T,5.00,14.50,上海,2013款,紧凑型,0,131马力,汽油,4605,1765,1460,,前置前驱
陆风X7 2015款 2.0T 全景尊贵版,陆风汽车,2016-04,0.86,自动,2.0T,8.20,15.20,上海,2015款,紧凑型,1,190马力,汽油,4420,1910,1630,,前置前驱
大众CC 2015款 1.8TSI 尊贵型,一汽-大众,2014-10,9.34,自动,1.8T,13.80,27.40,上海,2015款,中型,0,160马力,汽油,4812,1855,1417,,前置前驱
起亚K5 2016款 2.0L 自动LUX,东风悦达起亚,2017-03,1.45,自动,2.0L,12.00,19.10,上海,2016款,中型,0,161马力,汽油,4855,1860,1475,,前置前驱
奇瑞 瑞虎3 2015款 1.6L 手动智尚运动版,奇瑞汽车,2015-11,5.71,手动,1.6L,4.00,8.50,上海,2015款,小型,1,126马力,汽油,4420,1760,1670,,前置前驱
起亚K2 2015款 三厢 1.4L AT GLS,东风悦达起亚,2015-07,6.92,自动,1.4L,4.70,9.30,上海,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
传祺GS4 2016款 235T 手动豪华版,广汽乘用车,2016-08,3.63,手动,1.5T,7.50,13.40,上海,2016款,紧凑型,1,152马力,汽油,4510,1852,1708,,前置前驱
别克 凯越 2013款 1.5L 手动经典型,上汽通用别克,2014-09,6.15,手动,1.5L,3.90,10.50,上海,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
别克GL8 2014款 3.0L XT豪华商务旗舰版,上汽通用别克,2015-03,12.41,自动,3.0L,20.00,43.40,上海,2014款,MPV,0,258马力,汽油,5266,1878,1800,,前置前驱
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,长安福特,2014-11,7.35,自动,2.0T,11.00,22.00,上海,2013款,中型,0,203马力,汽油,4860,1854,1480,,前置前驱
福特 福克斯 2012款 三厢 1.6L 手动风尚型,长安福特,2012-08,6.89,手动,1.6L,4.50,14.40,上海,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
起亚KX3 2015款 1.6T 自动两驱DLX,东风悦达起亚,2016-01,3.08,自动,1.6T,8.50,16.70,上海,2015款,小型,1,160马力,汽油,4270,1780,1645,,前置前驱
金杯 海狮X30L 2016款 1.5L商务版DLCG14,华晨鑫源,2017-11,3.94,手动,1.5L,3.55,5.60,上海,2016款,微面,0,109马力,汽油,4495,1680,1990,,中置后驱
福特 福克斯 2015款 三厢 1.6L 手动舒适型,长安福特,2015-10,4.34,手动,1.6L,6.00,12.40,上海,2015款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
